epoch,accuracy,loss,val_accuracy,val_loss
0,0.10131999850273132,2.784877300262451,0.10000000149011612,2.303126096725464
1,0.0995199978351593,2.3039629459381104,0.10000000149011612,2.302623748779297
2,0.09731999784708023,2.3028066158294678,0.10000000149011612,2.3026089668273926
3,0.09591999650001526,2.3027987480163574,0.10000000149011612,2.302628517150879
4,0.09814000129699707,2.302774667739868,0.10000000149011612,2.302635908126831
5,0.09808000177145004,2.3027334213256836,0.10000000149011612,2.3026621341705322
6,0.09765999764204025,2.302811622619629,0.10000000149011612,2.302617073059082
7,0.09945999830961227,2.302750587463379,0.10000000149011612,2.3026506900787354
8,0.09769999980926514,2.3028061389923096,0.10000000149011612,2.302603006362915
9,0.0993800014257431,2.3027100563049316,0.10000000149011612,2.3027231693267822
10,0.09985999763011932,2.302767276763916,0.10000000149011612,2.302628755569458
11,0.09668000042438507,2.3027844429016113,0.10000000149011612,2.302635669708252
12,0.09730000048875809,2.302809953689575,0.10000000149011612,2.302609920501709
13,0.09809999912977219,2.302760601043701,0.10000000149011612,2.302629232406616
14,0.09756000339984894,2.3027586936950684,0.10000000149011612,2.3026883602142334
15,0.09956000000238419,2.3027782440185547,0.10000000149011612,2.3026528358459473
16,0.0982000008225441,2.302778482437134,0.10000000149011612,2.302645683288574
17,0.09675999730825424,2.3027992248535156,0.10000000149011612,2.3026270866394043
18,0.09802000224590302,2.3027498722076416,0.10000000149011612,2.3026630878448486
19,0.09882000088691711,2.302793264389038,0.10000000149011612,2.3026270866394043
0,0.2946999967098236,2.5627260208129883,0.39419999718666077,1.702498435974121
1,0.4498400092124939,1.5523501634597778,0.4876999855041504,1.446866750717163
2,0.525160014629364,1.355301856994629,0.5088000297546387,1.3980494737625122
3,0.5650399923324585,1.2353984117507935,0.5333999991416931,1.3280224800109863
4,0.5994200110435486,1.1483709812164307,0.5565000176429749,1.302099347114563
5,0.6262400150299072,1.072405457496643,0.5550000071525574,1.307055950164795
6,0.6500200033187866,0.9991790056228638,0.5717999935150146,1.2874505519866943
7,0.6749600172042847,0.9286616444587708,0.5769000053405762,1.2944250106811523
8,0.6956200003623962,0.8635368943214417,0.5720000267028809,1.3214821815490723
9,0.7219399809837341,0.7955784201622009,0.5774000287055969,1.3583333492279053
10,0.7378399968147278,0.7472101449966431,0.5764999985694885,1.3976835012435913
11,0.7547199726104736,0.7003821134567261,0.5719000101089478,1.4530421495437622
12,0.7736600041389465,0.6480658054351807,0.5637999773025513,1.5500123500823975
13,0.791379988193512,0.5983065962791443,0.5613999962806702,1.6730482578277588
14,0.8004800081253052,0.5718267560005188,0.569599986076355,1.6534572839736938
15,0.8161399960517883,0.5281223654747009,0.5568000078201294,1.6972146034240723
16,0.8257799744606018,0.50201416015625,0.5576000213623047,1.8067030906677246
17,0.8330000042915344,0.4763220250606537,0.5543000102043152,1.9810824394226074
18,0.8461599946022034,0.4488893747329712,0.5576000213623047,2.0039594173431396
19,0.8507800102233887,0.4282532334327698,0.5539000034332275,2.0570068359375
0,0.30913999676704407,2.655954599380493,0.4154999852180481,1.6742080450057983
1,0.4560999870300293,1.547006368637085,0.4749000072479248,1.4724366664886475
2,0.5140399932861328,1.37413489818573,0.5181000232696533,1.3890624046325684
3,0.5557600259780884,1.2645056247711182,0.5126000046730042,1.445050835609436
4,0.5918400287628174,1.166401982307434,0.5253000259399414,1.3888094425201416
5,0.6284800171852112,1.073933482170105,0.5335000157356262,1.3800017833709717
6,0.6635199785232544,0.9776597619056702,0.5397999882698059,1.3944947719573975
7,0.6931599974632263,0.885794460773468,0.5338000059127808,1.4631084203720093
8,0.718999981880188,0.8135007619857788,0.5483999848365784,1.4811813831329346
9,0.7477800250053406,0.7347534894943237,0.5489000082015991,1.5865049362182617
10,0.7740600109100342,0.6566691994667053,0.5436999797821045,1.6817556619644165
11,0.7935600280761719,0.6001223921775818,0.536300003528595,1.7869521379470825
12,0.809499979019165,0.553877592086792,0.527899980545044,1.8752343654632568
13,0.8258799910545349,0.5052242875099182,0.5320000052452087,2.0322909355163574
14,0.8369399905204773,0.4731270968914032,0.5149999856948853,2.2874603271484375
15,0.8503400087356567,0.4375162124633789,0.5297999978065491,2.177931308746338
16,0.8606200218200684,0.4060375392436981,0.5295000076293945,2.402602195739746
17,0.870140016078949,0.3796008229255676,0.5339999794960022,2.4460225105285645
18,0.877780020236969,0.3616209030151367,0.5206999778747559,2.6025044918060303
19,0.8870400190353394,0.33850717544555664,0.508899986743927,2.8605098724365234
20,0.8908600211143494,0.3240225911140442,0.5224000215530396,2.6877026557922363
21,0.8989400267601013,0.29980435967445374,0.5249000191688538,2.9870269298553467
22,0.9031999707221985,0.28797823190689087,0.5156999826431274,3.01025652885437
23,0.9054999947547913,0.2816518247127533,0.5163999795913696,3.18829345703125
24,0.9119399785995483,0.2635411322116852,0.5080000162124634,3.168787956237793
25,0.9180600047111511,0.24283431470394135,0.49900001287460327,3.6308465003967285
26,0.9197400212287903,0.24868421256542206,0.4973999857902527,3.2562015056610107
27,0.9200000166893005,0.2447364330291748,0.5228999853134155,3.3577613830566406
28,0.9273599982261658,0.22349219024181366,0.5090000033378601,4.058571815490723
29,0.92985999584198,0.21387694776058197,0.5254999995231628,3.7565629482269287
0,0.3061800003051758,3.748725414276123,0.3912000060081482,1.6891392469406128
1,0.44119998812675476,1.5637212991714478,0.45890000462532043,1.5127309560775757
2,0.48539999127388,1.4479845762252808,0.4893999993801117,1.4382953643798828
3,0.5145000219345093,1.3800915479660034,0.5080999732017517,1.4103660583496094
4,0.5421800017356873,1.3093405961990356,0.4970000088214874,1.5025988817214966
5,0.5602800250053406,1.2670364379882812,0.5151000022888184,1.416282057762146
6,0.5835800170898438,1.2053107023239136,0.5109999775886536,1.4674214124679565
7,0.5933600068092346,1.1696336269378662,0.5443999767303467,1.3505452871322632
8,0.6139000058174133,1.115512728691101,0.5180000066757202,1.4238860607147217
9,0.6277999877929688,1.0749361515045166,0.5454999804496765,1.3755860328674316
10,0.644320011138916,1.0296995639801025,0.5590999722480774,1.3079874515533447
11,0.6593400239944458,0.9844297170639038,0.5611000061035156,1.3515868186950684
12,0.6735399961471558,0.9479193687438965,0.5597000122070312,1.3775755167007446
13,0.6879199743270874,0.9097667932510376,0.5509999990463257,1.4150840044021606
14,0.7016199827194214,0.8722732067108154,0.5529999732971191,1.4381314516067505
15,0.7099599838256836,0.8466795086860657,0.5577999949455261,1.4508056640625
16,0.7242799997329712,0.807420551776886,0.5547000169754028,1.4727219343185425
17,0.7352799773216248,0.7756344676017761,0.553600013256073,1.523451805114746
18,0.7449399828910828,0.7436897158622742,0.5414000153541565,1.6391295194625854
19,0.754040002822876,0.7265316247940063,0.555899977684021,1.5597600936889648
20,0.764240026473999,0.6896544694900513,0.5516999959945679,1.642263650894165
21,0.7696599960327148,0.6731625199317932,0.544700026512146,1.7840309143066406
22,0.779259979724884,0.6472516655921936,0.5534999966621399,1.7397699356079102
23,0.7845199704170227,0.6380217671394348,0.5507000088691711,1.7700825929641724
24,0.7936999797821045,0.6057232618331909,0.5547000169754028,1.8410102128982544
25,0.8021600246429443,0.5856614708900452,0.5491999983787537,1.9749869108200073
26,0.8109599947929382,0.560836136341095,0.5444999933242798,1.9544812440872192
27,0.8117799758911133,0.5553328394889832,0.5468999743461609,2.039479970932007
28,0.8194800019264221,0.5346565246582031,0.5338000059127808,2.132204294204712
29,0.8242800235748291,0.522222101688385,0.5393000245094299,2.1319332122802734
30,0.8309800028800964,0.5011475682258606,0.5343999862670898,2.1986637115478516
31,0.8366400003433228,0.48281100392341614,0.5418000221252441,2.2652337551116943
32,0.8357399702072144,0.49028968811035156,0.5493999719619751,2.195241689682007
33,0.8392199873924255,0.47923901677131653,0.5411999821662903,2.232666254043579
34,0.8474199771881104,0.4553528130054474,0.5418000221252441,2.4557294845581055
35,0.8515400290489197,0.4364468455314636,0.5493000149726868,2.36846923828125
36,0.8540199995040894,0.43759745359420776,0.5320000052452087,2.6025397777557373
37,0.8550000190734863,0.43552201986312866,0.5120000243186951,2.8701586723327637
38,0.8588399887084961,0.42397990822792053,0.5336999893188477,2.508664131164551
39,0.8637199997901917,0.40858227014541626,0.5235000252723694,2.6773455142974854
0,0.292959988117218,2.1704483032226562,0.3711000084877014,1.7452337741851807
1,0.43546000123023987,1.561707615852356,0.4749000072479248,1.4477955102920532
2,0.4971800148487091,1.3982975482940674,0.5138000249862671,1.3575550317764282
3,0.5411400198936462,1.2815793752670288,0.531000018119812,1.3371244668960571
4,0.5765600204467773,1.1933735609054565,0.5536999702453613,1.272107720375061
5,0.5996000170707703,1.1262493133544922,0.5649999976158142,1.246017575263977
6,0.6259400248527527,1.0610660314559937,0.5892000198364258,1.180553913116455
7,0.6412400007247925,1.0154969692230225,0.5819000005722046,1.2322237491607666
8,0.659600019454956,0.9699904918670654,0.5936999917030334,1.1867927312850952
9,0.6724799871444702,0.9291185736656189,0.5898000001907349,1.2388421297073364
10,0.6876400113105774,0.8914808630943298,0.597000002861023,1.243943214416504
11,0.6934199929237366,0.8652783632278442,0.5900999903678894,1.24979567527771
12,0.7049400210380554,0.8312890529632568,0.5875999927520752,1.2761704921722412
13,0.715399980545044,0.8009290099143982,0.5845000147819519,1.331785798072815
14,0.7236599922180176,0.7801138162612915,0.5878000259399414,1.3285329341888428
15,0.7318400144577026,0.7562134861946106,0.5914999842643738,1.3356068134307861
16,0.7388399839401245,0.7308207154273987,0.5857999920845032,1.3843824863433838
17,0.7447400093078613,0.7149354815483093,0.5789999961853027,1.4361488819122314
18,0.7533199787139893,0.694888174533844,0.5860000252723694,1.4416332244873047
19,0.7598599791526794,0.675653338432312,0.5559999942779541,1.6142542362213135
20,0.7640399932861328,0.6614707708358765,0.5712000131607056,1.5024044513702393
21,0.7707599997520447,0.6463990211486816,0.5806999802589417,1.5474951267242432
22,0.7775400280952454,0.626154899597168,0.579200029373169,1.5228725671768188
23,0.7798399925231934,0.6190944314002991,0.5758000016212463,1.5887081623077393
24,0.7878199815750122,0.5977693200111389,0.5741000175476074,1.6613558530807495
25,0.788100004196167,0.5936915278434753,0.569599986076355,1.683354139328003
26,0.7940800189971924,0.5770238041877747,0.5796999931335449,1.6273760795593262
27,0.7979599833488464,0.5684554576873779,0.572700023651123,1.6774550676345825
28,0.8030400276184082,0.5523901581764221,0.5763000249862671,1.7045328617095947
29,0.8046000003814697,0.5510896444320679,0.5683000087738037,1.7416056394577026
30,0.8086199760437012,0.5409823656082153,0.5758000016212463,1.757756233215332
31,0.8126400113105774,0.5236464738845825,0.5626999735832214,1.9241334199905396
32,0.8136799931526184,0.5237334966659546,0.5656999945640564,1.8281992673873901
33,0.8170599937438965,0.5147808790206909,0.5670999884605408,1.859026551246643
34,0.8208000063896179,0.5007871985435486,0.5741999745368958,1.961365818977356
35,0.8205000162124634,0.50208979845047,0.566100001335144,1.90865957736969
36,0.8261799812316895,0.4925614595413208,0.5600000023841858,2.013106346130371
37,0.82805997133255,0.48290500044822693,0.5631999969482422,2.014725923538208
38,0.8294199705123901,0.478515625,0.5558000206947327,2.1786868572235107
39,0.8302800059318542,0.4753650724887848,0.5591999888420105,2.2999045848846436
0,0.3205600082874298,2.561363458633423,0.4350000023841858,1.5969544649124146
1,0.4574800133705139,1.5200554132461548,0.47530001401901245,1.4816687107086182
2,0.5090600252151489,1.3789268732070923,0.5134000182151794,1.3859498500823975
3,0.5430999994277954,1.288377285003662,0.5271999835968018,1.3484501838684082
4,0.5674800276756287,1.2185723781585693,0.5278000235557556,1.376812219619751
5,0.5890399813652039,1.1658698320388794,0.5437999963760376,1.319833517074585
6,0.6045399904251099,1.1175801753997803,0.5594000220298767,1.2775784730911255
7,0.619920015335083,1.0740888118743896,0.551800012588501,1.314749002456665
8,0.6335600018501282,1.030083417892456,0.5582000017166138,1.2925935983657837
9,0.6472200155258179,0.9959408640861511,0.5534999966621399,1.3183979988098145
10,0.6634600162506104,0.9569975137710571,0.5472000241279602,1.34443998336792
11,0.6730200052261353,0.9278221130371094,0.5622000098228455,1.3317310810089111
12,0.6868600249290466,0.8887418508529663,0.5672000050544739,1.3753288984298706
13,0.6959800124168396,0.8619072437286377,0.5566999912261963,1.387975811958313
14,0.7066400051116943,0.8336463570594788,0.5612999796867371,1.3814138174057007
15,0.7124599814414978,0.8079453110694885,0.5609999895095825,1.4401254653930664
16,0.7225199937820435,0.7861745953559875,0.5608999729156494,1.454647421836853
17,0.7289199829101562,0.7696596384048462,0.5609999895095825,1.5904666185379028
18,0.7387800216674805,0.7426667213439941,0.5539000034332275,1.4976235628128052
19,0.7450000047683716,0.724014163017273,0.5378999710083008,1.6713582277297974
20,0.7506999969482422,0.7052101492881775,0.5504000186920166,1.5687819719314575
21,0.7588199973106384,0.6841546893119812,0.5561000108718872,1.5979174375534058
22,0.7652400135993958,0.6701833605766296,0.5537999868392944,1.7280789613723755
23,0.7649000287055969,0.6582371592521667,0.541700005531311,1.759775161743164
24,0.7731000185012817,0.6398027539253235,0.5210000276565552,1.818875789642334
25,0.7782599925994873,0.628014326095581,0.5347999930381775,1.8072506189346313
26,0.7823600172996521,0.6153842806816101,0.5529000163078308,1.7892736196517944
27,0.786620020866394,0.6065500378608704,0.5385000109672546,1.8574318885803223
28,0.7914599776268005,0.5950913429260254,0.5393000245094299,1.9321025609970093
29,0.7993800044059753,0.5735120177268982,0.5532000064849854,1.8726418018341064
30,0.8007000088691711,0.568756103515625,0.5472000241279602,1.9088443517684937
31,0.8029999732971191,0.5591166019439697,0.5443000197410583,1.9717062711715698
32,0.8074600100517273,0.547582745552063,0.534600019454956,2.016329288482666
33,0.8107799887657166,0.5346481800079346,0.5497999787330627,2.084630012512207
34,0.8122199773788452,0.5300023555755615,0.5396999716758728,2.0950047969818115
35,0.8202199935913086,0.5118708610534668,0.5389999747276306,2.1879310607910156
36,0.8187400102615356,0.514733612537384,0.5364000201225281,2.188537836074829
37,0.8235200047492981,0.4997953474521637,0.5401999950408936,2.2975943088531494
38,0.8222399950027466,0.5032520890235901,0.5358999967575073,2.22312331199646
39,0.825980007648468,0.4894450306892395,0.5357000231742859,2.2429840564727783
0,0.304720014333725,2.378753662109375,0.4074000120162964,1.709062099456787
1,0.45344001054763794,1.5504021644592285,0.46309998631477356,1.5221278667449951
2,0.5247399806976318,1.3476274013519287,0.5020999908447266,1.4483839273452759
3,0.5743600130081177,1.2070484161376953,0.5067999958992004,1.462073802947998
4,0.6232200264930725,1.0753026008605957,0.5236999988555908,1.4494260549545288
5,0.6688600182533264,0.9494585990905762,0.5220000147819519,1.541319489479065
6,0.706059992313385,0.8400340676307678,0.5271000266075134,1.521986722946167
7,0.7418599724769592,0.7427801489830017,0.5209000110626221,1.6359846591949463
8,0.7768399715423584,0.6476203203201294,0.5257999897003174,1.8188859224319458
9,0.8003000020980835,0.5720699429512024,0.5171999931335449,1.8857451677322388
10,0.8217399716377258,0.5170913338661194,0.5182999968528748,2.15264630317688
11,0.8439599871635437,0.45578733086586,0.5105000138282776,2.3623225688934326
12,0.8578199744224548,0.41814354062080383,0.5066999793052673,2.479098081588745
13,0.8698800206184387,0.3781544864177704,0.5164999961853027,2.5750017166137695
14,0.8812599778175354,0.34871795773506165,0.5073000192642212,2.958843469619751
15,0.8906199932098389,0.326431006193161,0.5188000202178955,2.6281509399414062
16,0.894760012626648,0.3110603392124176,0.517300009727478,3.0022833347320557
17,0.9071199893951416,0.2749733328819275,0.5097000002861023,3.2071921825408936
18,0.9114999771118164,0.26720112562179565,0.5069000124931335,3.293426513671875
19,0.9131600260734558,0.2625545263290405,0.5080000162124634,3.4084062576293945
20,0.9173600077629089,0.2517250180244446,0.5110999941825867,3.5081238746643066
21,0.9229999780654907,0.23428837954998016,0.5033000111579895,3.663968086242676
22,0.9264799952507019,0.22454777359962463,0.5034000277519226,3.752798318862915
23,0.9271199703216553,0.22781044244766235,0.4973999857902527,3.996870279312134
24,0.9331200122833252,0.20566056668758392,0.5031999945640564,4.353302955627441
25,0.9371600151062012,0.19856131076812744,0.5023000240325928,3.9433038234710693
26,0.9355999827384949,0.19937729835510254,0.5005000233650208,4.247323513031006
27,0.9388200044631958,0.19111627340316772,0.5077000260353088,4.338817119598389
28,0.9427599906921387,0.18145586550235748,0.49970000982284546,4.370795249938965
29,0.9385600090026855,0.19426237046718597,0.5084999799728394,4.419747352600098
30,0.9441800117492676,0.17441627383232117,0.5042999982833862,4.5404815673828125
31,0.9464600086212158,0.1714654117822647,0.5076000094413757,4.558311939239502
32,0.9482799768447876,0.16647253930568695,0.4999000132083893,4.860263824462891
33,0.9464799761772156,0.17111477255821228,0.5023999810218811,4.977868556976318
34,0.9514999985694885,0.15530331432819366,0.4986000061035156,4.8309736251831055
35,0.9500399827957153,0.16503509879112244,0.5023999810218811,5.149052143096924
36,0.9525799751281738,0.15639254450798035,0.4973999857902527,4.962417125701904
37,0.951960027217865,0.15563929080963135,0.5065000057220459,5.048430442810059
38,0.9568600058555603,0.1383950263261795,0.504800021648407,5.276610374450684
39,0.9569600224494934,0.14127959311008453,0.5066999793052673,5.354162216186523
40,0.954200029373169,0.15419726073741913,0.5049999952316284,5.315431118011475
41,0.9568600058555603,0.14165692031383514,0.4950000047683716,5.950510501861572
42,0.9572799801826477,0.13684377074241638,0.5015000104904175,5.798306465148926
43,0.959559977054596,0.13805221021175385,0.5038999915122986,5.86382532119751
44,0.9581599831581116,0.13965967297554016,0.5051000118255615,5.814250946044922
45,0.9602400064468384,0.13495631515979767,0.5026000142097473,5.759768962860107
46,0.962119996547699,0.127502903342247,0.48570001125335693,5.746119022369385
47,0.960319995880127,0.1371295303106308,0.49320000410079956,6.041321277618408
48,0.9617599844932556,0.1296117603778839,0.4968999922275543,5.942277908325195
49,0.9585800170898438,0.1412181407213211,0.49790000915527344,5.98438024520874
0,0.2876800000667572,3.0016696453094482,0.3815999925136566,1.734735369682312
1,0.43737998604774475,1.5907714366912842,0.4616999924182892,1.530553936958313
2,0.5089399814605713,1.4019262790679932,0.508400022983551,1.3931472301483154
3,0.5577600002288818,1.2690412998199463,0.5250999927520752,1.3584225177764893
4,0.5914199948310852,1.168472170829773,0.5181000232696533,1.4828639030456543
5,0.624239981174469,1.0760916471481323,0.5411999821662903,1.3372108936309814
6,0.6504600048065186,1.003487467765808,0.5490000247955322,1.361694574356079
7,0.6784399747848511,0.9172903299331665,0.5446000099182129,1.427740454673767
8,0.703760027885437,0.8498824834823608,0.5534999966621399,1.4402403831481934
9,0.7282599806785583,0.7800069451332092,0.5498999953269958,1.5110242366790771
10,0.747979998588562,0.7212672829627991,0.5412999987602234,1.6263824701309204
11,0.7695000171661377,0.6640453934669495,0.5357999801635742,1.6852277517318726
12,0.7847599983215332,0.6215265393257141,0.5408999919891357,1.7555978298187256
13,0.8019800186157227,0.5706645846366882,0.5468999743461609,1.8382419347763062
14,0.8144400119781494,0.534228503704071,0.5389999747276306,1.95234215259552
15,0.8253399729728699,0.5093275308609009,0.5360999703407288,2.0190107822418213
16,0.8390200138092041,0.4646301567554474,0.5364000201225281,2.213055372238159
17,0.8488600254058838,0.44211578369140625,0.5329999923706055,2.230517864227295
18,0.8579800128936768,0.4148618280887604,0.5309000015258789,2.3776400089263916
19,0.862339973449707,0.39836496114730835,0.5302000045776367,2.5190975666046143
20,0.8704400062561035,0.3770730793476105,0.5310999751091003,2.5121216773986816
21,0.8758800029754639,0.3618221580982208,0.5339000225067139,2.7326579093933105
22,0.8828999996185303,0.3400135636329651,0.5281999707221985,2.8112070560455322
23,0.8845599889755249,0.3384730815887451,0.5360999703407288,2.787764072418213
24,0.8945599794387817,0.3068064749240875,0.5321999788284302,2.8937621116638184
25,0.8994799852371216,0.30189549922943115,0.5342000126838684,2.9497992992401123
26,0.9012399911880493,0.2932724058628082,0.5277000069618225,3.098285675048828
27,0.9077399969100952,0.2729940414428711,0.5325000286102295,3.29577898979187
28,0.9077200293540955,0.27422305941581726,0.5192999839782715,3.357295036315918
29,0.9160400032997131,0.2515321373939514,0.5235000252723694,3.446786403656006
30,0.9138799905776978,0.2605857253074646,0.5268999934196472,3.345151901245117
31,0.9162200093269348,0.2532292604446411,0.52920001745224,3.484525442123413
32,0.917639970779419,0.2520190179347992,0.5231999754905701,3.6940295696258545
33,0.9251999855041504,0.2280781865119934,0.5351999998092651,3.6411101818084717
34,0.9264799952507019,0.2240041345357895,0.5267000198364258,3.7732534408569336
35,0.9245799779891968,0.23225441575050354,0.5245000123977661,3.749073028564453
36,0.9275799989700317,0.2230788618326187,0.5220999717712402,3.8412203788757324
37,0.9323800206184387,0.20561583340168,0.5266000032424927,3.989295244216919
38,0.9318400025367737,0.21362437307834625,0.5131000280380249,4.23902702331543
39,0.9368000030517578,0.19563525915145874,0.5206000208854675,4.2538557052612305
40,0.9347599744796753,0.19808760285377502,0.525600016117096,4.305591106414795
41,0.939300000667572,0.18825648725032806,0.5281999707221985,4.177796840667725
42,0.9373800158500671,0.20000077784061432,0.5214999914169312,4.11314582824707
43,0.9394199848175049,0.1878964900970459,0.5266000032424927,4.347568511962891
44,0.9419599771499634,0.1819070279598236,0.517799973487854,4.695986270904541
45,0.9439600110054016,0.17598949372768402,0.5217999815940857,4.683962345123291
46,0.9409199953079224,0.18650773167610168,0.5228999853134155,4.6229095458984375
47,0.9426400065422058,0.1851416975259781,0.5267000198364258,4.741360664367676
48,0.9448000192642212,0.1739930659532547,0.527999997138977,5.055237293243408
49,0.9438199996948242,0.1797167807817459,0.5149000287055969,4.80914831161499
50,0.9520000219345093,0.1515795737504959,0.5128999948501587,5.07496976852417
51,0.945360004901886,0.17463499307632446,0.5286999940872192,4.986012935638428
52,0.9453999996185303,0.18028633296489716,0.5117999911308289,4.758770942687988
53,0.9491000175476074,0.1644328534603119,0.5149999856948853,5.145835876464844
54,0.9527000188827515,0.15179888904094696,0.517300009727478,5.307494163513184
55,0.9496200084686279,0.1606200635433197,0.5268999934196472,5.051326751708984
56,0.950760006904602,0.1571747213602066,0.5267000198364258,5.067782878875732
57,0.9506000280380249,0.16448037326335907,0.5127999782562256,5.339681148529053
58,0.9516000151634216,0.16024255752563477,0.5185999870300293,5.545384883880615
59,0.954479992389679,0.14980001747608185,0.5141000151634216,5.494392395019531
60,0.9578199982643127,0.1356511265039444,0.5084999799728394,6.2757887840271
61,0.9478999972343445,0.16989648342132568,0.5217000246047974,5.699426651000977
62,0.9540600180625916,0.15196523070335388,0.5083000063896179,5.282560348510742
63,0.9569600224494934,0.13946011662483215,0.5095999836921692,5.582122802734375
64,0.9569600224494934,0.14257226884365082,0.5184000134468079,5.339550971984863
65,0.9541199803352356,0.15314500033855438,0.5083000063896179,6.534594535827637
66,0.955780029296875,0.15028338134288788,0.5149999856948853,5.991480827331543
67,0.9591799974441528,0.13802416622638702,0.5227000117301941,5.659798622131348
68,0.9598600268363953,0.13435788452625275,0.5138000249862671,5.974239349365234
69,0.9561799764633179,0.1505851447582245,0.5069000124931335,6.229147434234619
0,0.32142001390457153,2.4215707778930664,0.41999998688697815,1.6087232828140259
1,0.4683600068092346,1.4914358854293823,0.49889999628067017,1.4102392196655273
2,0.5208600163459778,1.3519843816757202,0.5144000053405762,1.3928009271621704
3,0.5519800186157227,1.268259882926941,0.5263000130653381,1.3164328336715698
4,0.5770599842071533,1.19400954246521,0.5584999918937683,1.266545295715332
5,0.6018800139427185,1.13309907913208,0.5509999990463257,1.273819923400879
6,0.6214200258255005,1.077388048171997,0.5819000005722046,1.2025556564331055
7,0.6438999772071838,1.0229108333587646,0.5436000227928162,1.320567011833191
8,0.6588799953460693,0.9703431129455566,0.5676000118255615,1.2757647037506104
9,0.6738600134849548,0.9260209202766418,0.5820000171661377,1.273571252822876
10,0.6896799802780151,0.8849080204963684,0.5634999871253967,1.3268071413040161
11,0.7035800218582153,0.8465898633003235,0.5667999982833862,1.322780728340149
12,0.7162600159645081,0.8091216683387756,0.5343999862670898,1.528356671333313
13,0.7321799993515015,0.7640088796615601,0.5648000240325928,1.3939073085784912
14,0.7457000017166138,0.7243557572364807,0.5734999775886536,1.3904985189437866
15,0.7592200040817261,0.6885461211204529,0.5730000138282776,1.4806863069534302
16,0.7689399719238281,0.6600900292396545,0.5667999982833862,1.5017238855361938
17,0.7826600074768066,0.6251081824302673,0.5709999799728394,1.516157865524292
18,0.7898600101470947,0.6038336157798767,0.5393000245094299,1.718671441078186
19,0.8019400238990784,0.5717096328735352,0.5522000193595886,1.6986708641052246
20,0.8070200085639954,0.5538095831871033,0.5325000286102295,1.8627020120620728
21,0.818560004234314,0.5229512453079224,0.571399986743927,1.6871711015701294
22,0.8253600001335144,0.49959906935691833,0.5572999715805054,1.8336080312728882
23,0.8341599702835083,0.4795362055301666,0.5512999892234802,1.910576581954956
24,0.8387600183486938,0.4701044261455536,0.5652999877929688,1.8144357204437256
